Customer_ID,Age,Employment_Type,Monthly_Income,Loan_Amount,Credit_Score,Existing_Loans,Missed_Payments,City,Application_Date,Loan_Default
158840,54,1,61686.65,532715.63,591,0,0,0,1198,0
158841,34,2,72527.83,482061.95,731,1,2,2,1197,0
158842,36,2,61465.69,572654.34,592,1,1,4,205,0
158843,25,2,13216.92,65695.72,732,1,2,4,851,1
158844,38,2,89852.99,401986.07,704,4,0,1,817,0
158845,24,0,43895.19,278104.76,504,1,1,5,951,1
158846,64,0,47274.57,199801.54,701,2,1,0,597,0
158847,48,0,85469.53,612071.52,812,2,2,4,1413,1
158848,65,2,97026.49,755861.26,747,3,4,0,853,0
158849,47,2,48210.7,569687.6,735,1,0,2,1082,0
158850,26,2,101797.12,977532.4,702,3,2,3,1415,0
158851,31,2,40614.17,190227.69,605,1,1,5,146,0
158852,67,0,127742.79,1837589.95,748,2,3,4,1111,0
158853,41,2,26352,321465.18,791,2,2,0,954,1
158854,37,2,55765.16,821696.52,775,0,1,5,376,0
158855,51,1,31913.92,219238.2,539,1,3,4,420,1
158856,54,2,79155.03,437922.7,605,0,0,2,1207,0
158857,33,2,64547.8,566116.56,574,1,1,1,890,0
158858,43,3,79613.55,1066834.72,540,2,1,4,941,1
158859,21,2,72178.35,929524.76,730,1,0,0,726,1
158860,24,2,105608.31,904128.03,597,3,0,5,372,0
158861,50,1,71418.77,665263.45,477,4,3,1,1221,0
158862,51,2,33555.04,441688.18,541,0,1,3,702,0
158863,67,0,25773.3,315802.32,755,0,1,0,516,0
158864,36,2,63100.33,546153.59,677,2,0,2,541,0
158865,63,0,71594.32,357900.55,551,1,2,4,32,1
158866,23,2,40133.89,279163.63,547,0,1,1,398,0
158867,32,2,69090.62,677633.55,625,0,1,5,1423,1
158868,32,3,15056.56,150191.24,693,2,1,1,96,1
158869,31,2,79723.04,331658.54,624,2,2,3,355,0
158870,36,0,83961.99,253686.05,569,3,1,4,672,0
158871,49,2,44441.6,611129.04,778,1,4,5,270,0
158872,41,0,93586,358705.95,562,1,0,5,152,0
158873,65,0,66681.22,393204.53,491,0,0,3,1076,0
158874,64,1,48928.55,378313.65,711,3,1,5,1363,0
158875,62,2,12596.15,145408.65,812,4,0,3,567,1
158876,63,0,50746.44,357419.88,550,2,1,3,887,1
158877,25,0,55062.5,554369.42,707,1,3,1,1090,0
158878,33,0,95795.57,783425.64,603,0,1,5,133,1
158879,37,3,75536.57,627151.67,636,3,1,0,1037,0
158880,32,3,26994.72,319870.65,465,2,4,2,405,1
158881,37,0,60149.23,773915.6,661,2,2,3,625,0
158882,21,3,65026.29,503488.91,712,4,3,2,959,0
158883,28,2,14134.43,184670.42,673,1,0,3,1081,0
158884,36,3,32669.3,482326.25,689,2,0,2,1327,1
158885,35,0,74434.71,425568.42,815,0,0,4,9,0
158886,39,2,83381.75,269039.06,758,2,1,3,679,0
158887,45,0,88924.65,349995.27,668,0,0,0,1316,0
158888,51,2,85722.33,1238301.22,715,2,1,5,1466,1
158889,62,3,60370.4,403818.7,584,2,0,1,993,0
158890,22,2,69518.1,775795.57,843,1,1,4,261,1
158891,45,2,79645.91,277381.15,720,0,2,1,419,0
158892,51,2,64462.88,820114.42,571,1,2,5,992,0
158893,24,1,44564.59,294905.57,698,1,1,3,1134,1
158894,24,2,73950.91,383720.37,710,1,2,2,1230,0
158895,32,0,81803.56,373435.09,673,2,0,1,460,0
158896,37,0,92628.9,1234839.66,719,1,0,2,722,1
158897,41,3,102308.53,503490.29,670,4,2,4,912,0
158898,49,1,71568.19,663681.72,713,1,1,0,397,1
158899,42,0,45519.66,469839.96,761,2,1,2,214,0
158900,56,2,78508.49,690990.18,585,0,0,3,537,1
158901,60,2,67437.12,862323.78,636,0,1,1,1186,1
158902,36,2,90980.01,1255021.82,756,1,0,4,970,0
158903,35,2,66135.91,514547.8,782,0,1,0,1088,0
158904,50,2,49282.05,634683.61,555,1,1,1,1127,1
158905,66,2,113073.29,544620.27,655,2,0,2,1416,0
158906,31,3,70468.68,736903.95,681,0,3,1,555,1
158907,33,0,44945.03,191740.82,687,0,0,5,571,0
158908,43,1,38751.75,514037.36,765,1,0,0,967,0
158909,60,2,17314.21,112213.68,733,0,0,3,1498,0
158910,61,0,61827.36,681039.24,653,2,0,2,292,1
158911,54,2,102171.42,793283.05,593,4,1,1,278,0
158912,40,0,95281.83,844620.32,555,2,0,5,1437,1
158913,22,3,97579.16,422705.75,635,3,1,2,1202,0
158914,28,2,57904.86,205976.89,393,3,0,2,0,0
158915,38,3,37486.99,336786.36,618,0,0,2,866,0
158916,27,2,84567.31,589349.43,538,1,0,4,1347,1
158917,63,3,74117.33,385723.55,758,1,0,4,769,0
158918,51,2,68197.6,976197.88,665,2,0,1,959,1
158919,42,2,97041.85,1211130.56,658,0,0,2,1420,0
158920,48,0,55476.34,650236.45,526,2,3,5,1135,0
158921,45,2,10000,124155.94,772,0,0,3,5,1
158922,21,0,52004.43,746540.37,674,0,0,4,1272,1
158923,52,1,72087.68,244199.82,772,0,1,0,812,0
158924,45,1,32021.11,439165.45,753,1,2,3,399,1
158925,68,2,89179.2,323813.45,715,3,1,2,1055,0
158926,36,2,83098.5,314123.83,662,1,2,0,774,0
158927,49,2,85583.03,1245353.74,759,1,1,1,1168,1
158928,62,1,53413.56,627414.67,623,3,0,0,1127,0
158929,44,2,50358.23,302720.68,828,0,1,1,402,0
158930,37,2,65754.31,864946.76,706,0,2,3,1457,1
158931,62,2,83011.26,651583.73,733,3,0,5,1464,1
158932,26,0,67467.93,328940.7,449,3,2,4,1051,0
158933,34,0,18321,207135.11,723,1,0,3,1060,1
158934,46,1,31206.06,169647.41,677,4,3,2,489,1
158935,48,0,75133.81,1113278.17,525,1,1,5,1238,0
158936,67,2,38436.14,280942.22,701,1,2,2,34,0
158937,56,2,57183.63,370870.95,786,0,3,0,650,1
158938,51,2,88882.08,303634.39,570,2,3,4,423,1
158939,47,2,10000,58925.18,633,1,0,5,455,0
158940,22,0,79701.21,453109.6,723,2,4,0,1046,0
158941,39,2,54680.02,344809.25,721,1,3,1,1254,1
158942,48,0,54872.96,368025.88,831,1,1,0,932,0
158943,65,2,28108.67,216535.74,797,1,0,4,1046,0
158944,64,3,61642.13,377987.8,815,1,1,5,926,0
158945,41,2,95286.71,791707.99,751,1,0,3,1266,1
158946,65,0,43387.17,236875.25,596,0,0,2,204,0
158947,35,1,11712.16,104573.56,724,1,2,5,273,1
158948,54,2,65392.42,560190.39,743,0,1,2,900,0
158949,60,0,43526.83,134757.6,786,0,1,4,1251,0
158950,23,2,97088.44,1223790.84,620,3,1,4,1046,1
158951,21,0,87878.3,1150345.38,522,0,2,4,447,1
158952,44,2,29996.19,447877.35,674,2,1,0,331,1
158953,63,2,38740.8,537347.74,702,0,1,4,307,1
158954,47,3,91188.19,1072505.62,688,4,3,4,182,1
158955,29,0,55329.11,588878.98,717,3,0,0,1309,0
158956,44,2,17020.49,88949.84,641,4,3,2,226,0
158957,37,0,92164.53,822848.26,828,0,0,1,990,1
158958,48,0,61212.57,216945.46,736,1,0,4,1073,0
158959,59,0,25570.95,144431.75,644,2,2,4,157,1
158960,24,1,44654.99,399988.95,646,1,0,3,816,0
158961,49,1,74229.68,551385.54,709,2,0,5,775,1
158962,65,2,67895.03,487423.36,662,1,1,0,277,1
158963,48,2,65411.48,496603.52,748,3,1,2,765,0
158964,57,0,88794.21,946018.59,690,2,1,0,587,1
158965,49,0,46602.21,265879.46,732,1,0,5,1469,0
158966,64,2,79575.55,357184.85,620,2,3,4,516,1
158967,49,3,81359.96,1105446.28,652,4,2,4,832,1
158968,25,3,18944.93,115531.14,693,1,1,2,947,0
158969,31,2,57693.74,568929.21,647,3,0,4,1125,0
158970,22,2,43709.18,514016.28,692,0,1,5,490,1
158971,24,2,68320.78,797666.72,706,1,1,5,723,1
158972,30,2,54991.76,735953.42,657,2,4,5,122,1
158973,59,1,84537.66,1166035.69,604,1,1,1,763,1
158974,64,0,72030.51,388436.58,685,0,0,1,917,0
158975,28,0,93347.86,1396373.69,745,1,1,5,158,0
158976,43,0,57105.8,539700.43,597,0,1,2,1366,1
158977,47,2,91436.2,740458.39,698,1,0,2,1229,0
158978,43,2,50129.89,459878.77,633,1,1,3,293,1
158979,68,2,80000.49,748012.29,703,1,2,0,1433,1
158980,54,1,65163.91,446882.09,545,2,1,1,1233,1
158981,55,2,68894.02,617962,609,1,0,0,777,1
158982,37,2,65619.82,317244.59,563,2,0,5,660,0
158983,67,1,29682.77,263536.65,536,1,0,2,1148,0
158984,30,2,91725.45,775752.56,487,1,1,5,821,0
158985,22,2,53555.62,165271.39,734,2,2,4,964,0
158986,37,2,17122.59,59743.33,585,0,2,2,459,0
158987,51,2,55807.27,734021.44,778,0,1,4,1381,1
158988,36,1,29810.39,251105.87,633,1,2,4,594,1
158989,44,0,81511.7,995220.33,695,2,0,4,881,1
158990,27,2,10000,81256.44,706,1,1,3,114,0
158991,39,2,53876.13,439301.67,623,6,0,5,717,0
158992,36,2,48446.24,696351.36,766,0,1,3,1470,1
158993,53,0,83237.82,256891.96,702,0,4,5,136,1
158994,56,3,68188.58,313258.75,442,4,2,4,1208,0
158995,65,1,74584.49,781197.89,850,1,1,1,5,0
158996,30,2,24988.9,367252.33,823,5,0,3,319,1
158997,63,2,75146.42,709214.81,761,1,3,3,1090,1
158998,35,2,39174.54,319143.43,685,1,2,4,237,0
158999,63,1,47378.55,625148.23,850,2,0,3,591,1
159000,23,0,52306.23,196911.66,637,0,2,5,407,0
159001,22,2,80593.78,793669.43,552,1,3,4,671,1
159002,63,1,47066.32,622013.01,569,2,1,0,1024,0
159003,62,0,50438.99,599252.62,700,1,1,0,1292,1
159004,55,0,81975.04,530176.47,850,1,1,4,263,1
159005,47,2,77833.67,256623.49,669,1,1,5,726,0
159006,25,0,55340.68,412479.82,546,2,1,1,366,0
159007,35,2,43194.09,373230.53,850,2,1,2,14,1
159008,56,2,37785.21,396752.06,619,3,1,3,101,0
159009,69,2,45480.03,472873.95,480,1,0,0,517,0
159010,53,1,54132.49,790894.11,647,0,0,2,625,1
159011,21,2,40489.58,541281.98,488,3,0,4,386,0
159012,32,1,37185.63,510709.5,706,1,4,5,656,1
159013,62,2,58440.99,690173.91,627,0,1,0,345,0
159014,61,2,48680.59,499525.86,498,0,1,4,143,0
159015,29,2,67526.77,526817.31,620,2,2,5,331,0
159016,40,1,70140.31,428005.3,694,2,2,1,635,0
159017,50,3,101695.16,469710.03,717,2,3,3,1362,1
159018,34,2,124685.84,1018490.9,616,3,0,3,1168,1
159019,43,2,98106.68,857263.87,683,2,1,1,1308,0
159020,49,0,46907.6,353554.15,819,1,0,3,1458,1
159021,62,2,58497.16,379350.26,620,0,2,0,827,1
159022,55,3,93776.9,416458.57,738,2,1,5,654,0
159023,47,2,45962.31,191365.48,583,1,1,1,8,0
159024,69,2,92200.77,407301.46,545,1,0,2,1001,1
159025,47,2,58544.56,774123.02,632,2,1,0,55,0
159026,50,2,42617.8,564553.21,850,0,0,0,919,0
159027,23,0,82369.88,287599.13,587,1,1,2,1262,0
159028,32,3,65212.79,934567.76,696,6,1,2,690,1
159029,67,0,59222.55,661561.38,709,2,0,4,414,0
159030,51,0,51936.71,588351.31,614,3,2,1,1274,1
159031,57,1,47064.9,362409.81,524,1,1,4,247,0
159032,47,3,31662.53,417182.95,666,1,1,4,1415,1
159033,67,2,65568.35,691302.72,734,3,0,0,954,1
159034,44,2,71468.47,1038037.66,740,2,0,2,277,0
159035,68,3,73887.18,550311.09,586,1,0,0,1393,0
159036,61,2,38789.63,204795.25,594,0,1,4,908,1
159037,60,3,82270.62,370740.75,677,0,2,5,399,1
159038,31,2,68489.96,352106.86,528,2,0,1,54,1
159039,47,0,39288.11,443740.76,557,2,1,2,1157,0
159040,29,2,92552.03,524657.17,682,2,0,3,133,0
159041,36,2,74905.52,939266.75,831,5,2,4,1158,1
159042,34,0,57660.49,426277.01,751,2,1,5,18,1
159043,67,2,41671.38,153497.86,696,1,1,0,1034,0
159044,50,0,15637.27,187662.09,613,2,2,2,19,0
159045,66,2,45518.3,514996.19,757,4,0,4,850,1
159046,44,2,31165.66,291911.22,508,2,0,4,179,1
159047,62,2,78668.72,1072252.37,629,4,1,5,1242,1
159048,33,2,16665.55,72812.16,717,0,1,1,857,0
159049,53,0,51335.19,167528.27,725,1,0,0,197,0
159050,29,0,69777.12,687786.76,655,3,2,5,1345,1
159051,69,0,109235.52,1600914.86,736,3,2,5,1053,0
159052,46,2,97514.14,863575.9,734,0,0,4,35,0
159053,69,2,86471.7,802004.3,643,2,3,5,886,0
159054,62,2,37472.32,359735.23,813,1,0,0,1086,1
159055,65,2,58701.66,237315.05,598,1,3,4,948,0
159056,33,3,92417.46,627105.44,576,3,1,5,722,0
159057,41,0,64663.97,936636.84,830,1,0,1,576,0
159058,49,2,65163.16,393109.18,630,2,0,4,767,1
159059,48,1,75415.16,1119355.46,839,1,1,0,1426,0
159060,44,2,82172.28,449536.65,687,3,1,0,158,1
159061,33,1,72933.06,427886.14,850,4,1,1,763,1
159062,62,2,78200.14,377689.82,685,3,0,3,7,1
159063,40,3,46438.43,303167.04,621,0,1,1,1169,1
159064,59,2,24801.87,343445.99,721,0,1,4,924,1
159065,27,2,51917.76,362354.68,795,2,1,5,1200,0
159066,61,0,83759.55,1013947.49,632,1,1,5,1060,1
159067,68,2,46877.76,690387.96,611,0,2,1,70,0
159068,35,2,70682.05,533410.89,786,1,1,2,758,1
159069,45,2,76188.22,1115039.52,787,1,0,1,1113,1
159070,55,0,64585.69,548175.07,617,1,0,3,1328,0
159071,33,2,68648.14,222732.69,594,0,0,0,182,0
159072,63,2,50595.24,321770.97,646,0,1,1,681,0
159073,28,0,57582.69,176971.38,663,0,2,3,563,0
159074,41,1,50634.02,598400.63,850,1,1,3,740,0
159075,26,3,13110.48,104443.28,795,2,0,2,295,1
159076,30,0,47069.4,567186.02,750,2,3,4,750,1
159077,69,0,73325.31,253232.97,730,1,3,0,1479,0
159078,61,1,44047.95,623696.65,656,0,1,0,1138,0
159079,41,0,125949.53,1055291.34,645,3,0,3,807,0
159080,34,1,107174.38,1207790.33,574,1,0,2,1281,0
159081,65,1,86236.08,1154281.84,701,0,1,3,1356,1
159082,53,0,116669.07,978031.02,613,1,0,4,1016,1
159083,45,1,24844.82,266235.28,507,1,4,0,172,0
159084,39,2,83739.68,293663.34,605,1,2,1,603,0
159085,29,0,24225.74,78201.8,738,3,1,2,96,0
159086,69,2,10000,41997.65,850,0,1,0,992,0
159087,67,2,52195.75,564494.58,820,3,2,5,1322,0
159088,57,2,81382.64,401805.14,701,1,2,0,138,0
159089,56,1,56949.92,311934.26,740,1,0,3,94,1
159090,56,0,59673.25,444893.7,731,1,0,0,645,1
159091,35,2,66615.79,910324.57,590,0,4,5,366,1
159092,25,3,49787.61,387220.34,468,2,2,3,1353,1
159093,37,3,109739.43,655613.6,541,0,0,3,1025,1
159094,50,0,91500.12,1359318.38,636,2,2,5,1034,0
159095,27,0,64075.2,825538.6,535,3,1,1,163,1
159096,26,2,118676.83,926368.6,696,1,2,0,1078,1
159097,35,2,52112.67,691629.07,837,2,0,1,1001,0
159098,66,2,78711.99,387243.85,566,2,4,0,538,1
159099,30,2,71992.37,474690.12,538,1,2,3,1150,1
159100,26,3,31599.84,344092.3,755,0,1,0,498,1
159101,62,2,25179.94,252926.33,731,4,1,2,291,1
159102,61,2,65525.61,324864.38,559,5,2,0,489,1
159103,33,2,51041.36,626745.58,696,3,1,3,724,1
159104,34,2,18391.54,256203.75,760,2,1,4,1493,0
159105,21,0,39282.33,264969.38,785,3,3,2,1142,1
159106,53,2,79585.45,341346.15,831,0,1,3,312,0
159107,39,0,24488.55,116031.6,607,0,3,5,909,1
159108,29,2,90003.65,1220966.09,775,2,1,0,863,0
159109,57,2,67729.23,719339.61,546,1,1,0,1054,1
159110,69,0,72371.99,346846.26,616,3,2,1,1371,0
159111,68,3,46030,242425,630,2,0,2,1122,1
159112,32,2,54087.74,291232.65,698,2,0,5,1249,0
159113,25,2,33203.09,174840.6,745,0,2,4,359,0
159114,26,2,76794.34,507886.12,749,1,4,5,815,0
159115,31,0,51475.98,633027.62,644,1,0,0,364,0
159116,58,2,57320.37,772178.79,521,0,0,5,1356,0
159117,30,2,67695.56,747045.81,751,1,1,3,535,0
159118,35,2,17425.73,187630.44,537,3,1,5,1339,1
159119,59,1,51323,179310.41,850,1,5,3,369,1
159120,48,3,35262.38,186566.17,732,2,1,3,1280,0
159121,23,3,28739.04,247047.84,850,2,4,2,632,0
159122,36,0,60755.8,342419.2,727,2,0,4,1047,1
159123,65,0,43180.75,606309.45,669,1,0,3,1463,0
159124,37,2,54821.8,320182.48,753,1,0,5,1009,0
159125,56,2,52733.73,538895.05,748,0,1,5,1308,1
159126,39,2,63649.76,441920.49,797,0,1,5,288,1
159127,24,2,65097.63,257273.42,683,4,0,0,1382,1
159128,45,0,73023.15,913996.82,649,2,1,0,405,0
159129,47,1,67978.23,676182.15,582,0,3,4,512,1
159130,32,3,87377.37,817662.19,830,1,2,5,1323,0
159131,47,1,127651.15,1234885.88,771,3,3,4,1300,0
159132,24,3,34371.04,337408.72,601,1,1,4,959,1
159133,44,0,83684.77,1238168.08,599,2,0,3,551,1
159134,37,2,59865.08,845073.57,647,0,0,5,1184,0
159135,46,0,60176.22,534864.59,625,1,1,5,568,1
159136,38,2,22805.11,323504.75,754,0,1,0,966,1
159137,42,0,10936.69,68073.15,578,1,0,1,1066,0
159138,26,2,64653.6,660786.23,568,1,0,2,1391,1
159139,39,2,23776.19,243448.54,587,1,3,3,889,1
159140,57,0,32269.52,171270.98,806,1,1,1,35,0
159141,54,2,49747.21,157109.48,784,0,1,5,1000,0
159142,31,0,46266.39,464026.74,595,2,0,5,931,1
159143,44,1,71045.3,1012486.33,668,1,3,2,1007,0
159144,65,1,59838.73,504496.56,669,0,2,0,909,1
159145,57,0,24922.13,111993.59,656,1,1,5,1032,1
159146,43,0,50218.03,188473,626,2,0,5,1387,0
159147,60,0,61550.42,821876.28,618,1,0,4,388,0
159148,63,2,82417.59,325954.46,670,2,1,1,1153,0
159149,24,0,47186.64,653400.91,789,1,0,3,403,0
159150,38,3,56938.9,832035.47,753,4,0,5,1473,1
159151,50,3,42692.3,202812.07,691,0,3,5,37,0
159152,35,0,64954.35,538700.19,734,3,1,5,1258,0
159153,57,2,70558.59,606004.19,764,3,2,3,601,1
159154,43,2,72996.68,427405,679,0,0,3,1086,0
159155,32,3,49724.37,531909.56,850,2,0,3,1050,0
159156,24,2,94309.41,1075094.06,675,2,0,5,1499,1
159157,24,0,39195.52,544842.79,664,3,2,5,352,1
159158,61,2,13471.59,170057.97,713,2,1,1,655,0
159159,61,2,21789.4,326620.49,850,0,0,3,285,1
159160,34,0,48981.73,516137.17,602,0,0,0,155,1
159161,28,0,74851.73,671151.21,414,1,0,5,1071,0
159162,43,1,62926.63,639446.05,613,1,3,0,278,1
159163,21,2,68924.48,340917.91,583,1,2,5,963,0
159164,31,3,75219,789393.07,720,0,4,3,436,0
159165,47,0,59578.71,204841.83,633,1,1,4,256,0
159166,24,2,70633.54,277328.84,792,4,1,1,999,1
159167,49,0,50648.09,429344.49,593,0,1,3,253,0
159168,37,2,34617.17,160485.44,712,1,1,0,609,0
159169,69,2,45888.8,607502.15,622,2,1,2,284,0
159170,39,2,68376.81,745658,658,0,1,4,1076,0
159171,65,2,72767.95,339732.21,691,1,0,5,979,0
159172,69,2,49927.64,434481.93,695,0,2,1,717,0
159173,44,0,67170.29,864606.02,792,0,1,4,580,1
159174,64,2,112477.13,663491.16,771,0,2,2,1083,1
159175,66,2,83039.57,944384.45,649,4,1,0,1014,1
159176,61,2,122510.18,710459.13,600,2,1,4,29,1
159177,64,2,62330.93,217608.85,796,3,0,1,248,0
159178,52,2,61836.71,695977.66,840,1,1,3,691,0
159179,51,0,56500.03,385669.35,695,0,0,1,172,0
159180,69,2,111973.65,1014287.25,696,1,0,3,1210,1
159181,36,1,10000,108352.83,665,0,1,4,540,1
159182,52,2,76972.87,1083875.87,663,0,1,2,185,1
159183,64,0,69416.9,733481.71,716,0,0,0,783,0
159184,62,2,69833.06,326518.6,789,0,1,1,487,0
159185,54,0,97797.57,1198267.85,651,1,4,3,1238,1
159186,55,1,107341.93,1277376.84,709,2,0,2,1060,0
159187,57,2,37111.6,526741.7,567,4,1,4,1031,1
159188,36,2,35855.32,449334.88,660,2,0,5,1241,0
159189,41,0,67639.49,986807.02,579,0,1,0,554,0
159190,33,0,43112.33,227141.42,734,4,3,5,522,1
159191,38,2,56861.69,475160.8,835,0,1,2,374,0
159192,22,0,47852.96,548907.86,705,1,0,5,386,0
159193,53,0,93201.15,663303.68,802,0,1,2,631,0
159194,61,2,47387.18,554079.15,754,3,1,1,1088,1
159195,38,1,102254.01,546122.54,595,1,0,0,1450,0
159196,48,2,11896.93,153021.16,750,1,0,0,407,1
159197,57,3,64471.02,263546.43,660,2,0,4,98,1
159198,55,1,73071.4,353516.08,701,1,3,4,424,1
159199,57,0,35884.36,111586,714,3,1,0,1239,0
159200,32,0,44887.87,401916.49,702,0,2,4,920,1
159201,60,2,61474.71,222509.66,577,1,1,1,1291,0
159202,28,2,73192.57,1044207.87,695,1,0,5,257,1
159203,45,0,42299.86,213098.53,622,2,2,2,941,1
159204,27,3,67316.67,615668.56,783,0,0,4,150,0
159205,22,2,64660.28,722235.56,525,4,0,5,1004,0
159206,53,1,21609.65,222562.63,586,1,1,2,151,1
159207,53,1,101108.56,822232.75,658,2,2,4,1089,1
159208,60,2,82121.91,1104077.14,723,1,1,0,158,0
159209,69,2,25392.57,253856.3,730,3,1,4,259,1
159210,43,1,45307.31,591400.7,793,2,1,3,30,0
159211,25,2,30828.04,247491.25,653,1,2,1,396,1
159212,34,2,31780.88,410950.14,772,0,2,5,785,0
159213,28,2,69479.76,722503.12,633,3,1,3,1074,0
159214,40,2,21050.02,295410.23,757,2,0,4,600,0
159215,38,2,100167.9,340420.84,611,1,0,2,1090,0
159216,43,2,42581.44,591381.28,554,1,2,1,1297,0
159217,49,2,73951.07,302688.57,689,2,0,3,41,0
159218,27,2,37511.89,364162.24,636,1,2,5,637,1
159219,44,1,92774.52,1001669.56,709,1,0,4,1014,1
159220,66,0,101128.73,327569.16,663,1,0,2,991,0
159221,45,0,82690.08,608322.08,778,2,3,2,891,0
159222,34,2,104277.17,748955.91,674,2,1,3,325,1
159223,58,0,34893.2,418511.69,733,0,1,4,654,0
159224,23,2,60941.07,297994.03,764,3,1,4,90,1
159225,66,1,54149.46,661369.99,546,0,1,0,629,0
159226,34,2,65259.02,623644.77,720,1,2,0,395,1
159227,23,0,82623.51,302655.81,577,1,2,0,287,1
159228,62,2,34563.03,342234.59,850,1,1,1,1007,1
159229,29,0,30547.19,442824.8,733,0,0,4,1120,1
159230,27,2,10000,82383.61,821,3,1,2,1477,0
159231,46,2,64368.78,777327.21,539,2,0,3,1185,1
159232,27,0,38519.17,331216.9,515,0,3,1,763,1
159233,27,0,56683.96,553333.86,527,5,1,4,306,0
159234,64,2,26482.11,201615.02,466,2,4,3,1486,1
159235,56,2,39293.39,588080.69,732,4,0,2,1449,0
159236,33,0,72174.57,1025476.82,816,3,2,0,1265,1
159237,23,0,48724.35,385088.21,708,0,0,3,1162,0
159238,40,0,62741.92,796287.33,565,0,0,1,358,0
159239,29,1,80405.25,363351.11,798,0,0,0,237,0
159240,42,0,71065.41,860964.11,766,5,1,0,244,0
159241,65,1,51806.76,659920.55,834,2,1,3,658,0
159242,53,2,24775.87,154288.1,693,2,0,4,117,0
159243,43,0,61254.74,864893.74,642,2,1,0,191,0
159244,43,1,112878.49,1122413.94,825,3,0,4,965,1
159245,58,2,53549.18,676409.58,593,2,1,5,293,1
159246,46,0,23069.85,139298.62,611,0,0,3,571,0
159247,52,2,39575.54,349268.53,734,3,1,3,819,0
159248,48,2,10000,133406.7,604,0,0,4,650,1
159249,50,2,55846.38,170242.25,748,1,0,3,593,0
159250,60,0,21154.34,89012.4,564,2,1,2,1475,0
159251,37,2,83934.74,435296.57,841,2,3,5,1284,0
159252,38,2,29543.96,156958.51,806,3,3,5,178,1
159253,45,2,40209.22,193378.7,850,3,0,5,633,0
159254,24,2,89889.39,969645.37,721,1,4,3,925,1
159255,46,2,137049.61,1109816.83,704,0,4,2,1069,1
159256,51,0,64137.24,637089.2,725,1,1,1,936,0
159257,32,2,76576.78,995810.56,593,1,3,1,1466,1
159258,68,2,43347.65,610449.45,776,1,2,3,1394,1
159259,38,3,83325.76,637067.42,465,0,3,0,1303,0
159260,30,2,73438.63,431886.13,826,0,1,4,539,0
159261,56,0,58788.82,843103.95,694,1,0,0,766,0
159262,22,2,59513.65,310292.1,787,1,0,1,982,0
159263,45,1,69885.9,549736.57,567,1,1,3,191,1
159264,67,2,78601.08,672323.63,573,2,2,2,1281,0
159265,29,0,97601.28,415628.82,800,0,1,0,590,0
159266,67,3,94234.11,712775.27,664,0,0,5,951,1
159267,52,0,69184,479880.09,624,4,2,5,1335,0
159268,25,2,52115.66,190183.32,612,0,0,5,1279,0
159269,23,0,51535.86,703613.2,710,1,3,0,210,0
159270,37,0,102155,742089.66,505,1,1,1,426,1
159271,33,0,66042.56,249719.29,585,1,3,0,34,0
159272,23,3,95231.4,308655.3,736,1,1,3,1284,0
159273,48,2,89751.94,498100.87,618,0,1,1,313,0
159274,24,0,38019.48,484182.75,563,3,1,1,1274,0
159275,38,2,49025.69,471326.17,518,0,2,3,435,0
159276,55,2,95204.19,1399182.89,580,4,1,1,647,1
159277,34,3,53124.41,240110.35,653,2,2,1,371,0
159278,36,2,68119.19,422226.24,573,2,1,0,1330,1
159279,32,2,27315.03,323757.96,758,3,1,4,145,1
159280,31,3,61831.93,726797.75,789,1,0,4,287,1
159281,22,2,45530.65,474699.26,825,1,1,4,384,1
159282,53,3,58136.16,408895.28,803,1,1,2,1474,0
159283,33,2,91537.09,1132822.39,672,0,2,4,1009,0
159284,50,2,40154.96,217608.84,569,1,1,3,263,0
159285,46,1,93565.63,443446.76,685,1,1,5,1230,0
159286,38,0,74642.33,793892.79,716,1,2,3,158,1
159287,33,0,44370.19,654683.72,850,2,1,5,1148,1
159288,24,3,59530.86,878335.46,776,0,0,4,554,1
159289,53,0,70909.78,254148.16,809,3,5,2,1432,1
159290,35,2,47777.55,243571.27,597,1,0,5,1089,0
159291,37,2,80069.18,938994.57,652,1,1,3,1378,0
159292,26,1,88905.1,515934.74,554,2,4,4,944,0
159293,25,0,76987.16,529854.47,800,1,1,1,533,0
159294,53,0,97699.22,956893.66,701,1,1,0,159,1
159295,36,2,71196.51,835362.67,631,1,0,0,1208,1
159296,66,2,80000.87,734975.48,761,2,3,2,1262,0
159297,44,0,45378.19,223672.93,776,1,1,2,1453,0
159298,25,2,50758.14,194665.7,658,2,0,5,658,0
159299,23,2,37359.4,186759.1,622,2,0,0,256,0
159300,55,3,87039.37,291880.33,595,2,2,1,198,0
159301,47,0,22666.48,307601.66,753,1,1,0,1280,0
